Unnamed: 0,StudentId,CGPA,Major Projects,Certifications,Mini Projects,Technical Skills Rating,Internship,Hackathon,12th Percentage,10th Percentage,backlogs,PlacementStatus,Name,Age,Department,Attendance,Aptitude Score,Coding Score,Technical Interview Score,Programming Languages Known,Soft Skills Rating,Communication Score,Extra Curricular Activities,Expected Salary
3825,3826,6.6,0,2,0,6,Yes,No,59,63,3,NotPlaced,Pooja Mishra,21,Mechanical Engineering,78.9,49.4,47.2,37.5,"C++, Swift",4.8,88.5,No,4.98
3826,3827,7.5,1,3,3,9,Yes,Yes,86,79,0,Placed,Kabir Kumar,20,Mechanical Engineering,84.8,94.8,70.1,87.6,"SQL, Python, Java, C++",5.0,95.0,No,20.91
3827,3828,6.7,1,1,1,7,No,Yes,56,83,3,NotPlaced,Meghna Iyer,21,Electronics & Communication Engineering,69.2,34.3,48.0,49.0,"Java, Kotlin, JavaScript",4.0,72.3,No,4.25
3828,3829,8.6,2,3,2,9,Yes,Yes,90,88,0,Placed,Rahul Banerjee,24,Mechanical Engineering,85.1,77.3,93.5,92.4,"C++, Kotlin, SQL, Go, Python",5.0,94.7,No,45.0
3829,3830,7.8,2,3,2,9,Yes,Yes,68,83,0,Placed,Divya Gupta,24,Electrical & Electronics Engineering,91.8,89.5,83.3,75.4,"JavaScript, Java, C++",4.9,93.3,No,22.92
3830,3831,7.5,0,1,0,8,Yes,Yes,82,81,2,NotPlaced,Siddhi Choudhury,23,Information Technology,77.0,54.9,78.2,66.2,"Python, Go, JavaScript, Java",4.2,83.0,Yes,5.8
3831,3832,6.7,1,1,0,6,No,Yes,63,67,2,NotPlaced,Deepak Patel,23,Electronics & Communication Engineering,77.9,44.1,56.7,48.6,"Go, SQL, Kotlin",4.6,92.3,Yes,4.29
3832,3833,8.2,0,3,0,7,Yes,Yes,65,87,0,Placed,Krishna Mishra,23,Electronics & Communication Engineering,92.4,94.8,92.3,75.0,"Java, C++, JavaScript",5.0,91.4,No,22.41
3833,3834,6.8,1,1,2,7,No,Yes,71,70,3,NotPlaced,Aditya Joshi,23,Computer Science & Engineering,69.2,68.7,74.1,52.9,"Python, SQL",4.3,80.6,Yes,5.69
3834,3835,8.3,0,2,2,7,Yes,Yes,76,85,0,Placed,Aditi Joshi,22,Computer Science & Engineering,93.4,76.4,100.0,69.3,"C++, JavaScript",4.5,84.0,No,28.52
3835,3836,7.8,2,3,2,8,Yes,No,82,78,0,Placed,Vihaan Patel,23,Information Technology,79.4,75.5,97.0,75.8,"Java, Python, C++",5.0,99.7,No,26.68
3836,3837,7.5,0,2,0,7,Yes,Yes,55,73,4,NotPlaced,Riya Das,23,Computer Science & Engineering,87.6,51.4,72.8,50.6,"C++, JavaScript",4.1,85.9,No,5.8
3837,3838,8.1,1,1,1,7,Yes,Yes,78,69,1,NotPlaced,Vivek Singh,23,Civil Engineering,61.3,65.4,59.7,63.2,"Java, Python, Swift",5.0,87.3,No,5.8
3838,3839,8.0,2,3,1,6,No,Yes,56,69,4,NotPlaced,Abhishek Mishra,21,Information Technology,85.5,61.8,76.4,54.7,"SQL, C++, Python",4.1,80.3,Yes,5.8
3839,3840,7.8,1,2,1,8,Yes,Yes,61,78,0,Placed,Abhishek Das,23,Information Technology,89.7,100.0,100.0,80.2,"C++, SQL, Java, Python, Go",4.2,82.5,No,25.85
3840,3841,6.5,1,1,0,8,No,Yes,55,68,3,NotPlaced,Vivek Mishra,20,Computer Science & Engineering,65.4,65.8,67.7,49.3,"C++, Java, Python, SQL, Go",4.2,74.4,No,4.75
3841,3842,7.7,1,1,0,7,No,Yes,86,69,1,Placed,Krishna Chatterjee,23,Information Technology,96.7,100.0,81.6,64.9,"Python, Java",4.2,79.7,No,18.19
3842,3843,8.2,1,3,2,9,Yes,Yes,74,85,0,Placed,Karan Nair,23,Computer Science & Engineering,91.5,82.3,100.0,95.0,"JavaScript, C++, SQL, Java",4.6,97.0,No,28.78
3843,3844,8.5,1,2,1,8,Yes,Yes,73,86,1,Placed,Tanvi Banerjee,22,Computer Science & Engineering,76.8,75.2,100.0,78.4,"Java, Python, C++",4.4,84.2,No,34.93
3844,3845,7.4,1,1,0,8,No,No,68,73,2,NotPlaced,Karan Iyer,23,Civil Engineering,77.2,71.2,59.8,51.7,"Python, JavaScript, C++, SQL",3.2,78.1,No,5.27
3845,3846,7.4,0,1,1,6,No,Yes,59,69,2,NotPlaced,Karan Nair,21,Computer Science & Engineering,73.9,74.7,77.0,57.0,"C++, Python",4.0,84.7,No,5.8
3846,3847,8.2,1,3,1,7,No,Yes,77,81,1,NotPlaced,Kiran Gupta,24,Electronics & Communication Engineering,60.6,58.7,64.0,63.5,"C++, Kotlin, Swift",4.9,85.7,No,5.8
3847,3848,8.6,2,3,2,8,Yes,Yes,80,85,0,Placed,Riya Choudhury,23,Computer Science & Engineering,92.3,95.5,96.3,92.5,"Java, JavaScript, SQL, Python, C++",4.9,100.0,No,42.58
3848,3849,6.6,1,1,1,6,No,No,55,66,2,NotPlaced,Amit Sharma,23,Mechanical Engineering,85.0,70.7,47.8,51.9,"C++, Python",3.6,72.9,Yes,3.98
3849,3850,8.2,2,3,2,9,Yes,Yes,82,84,1,Placed,Kavya Joshi,23,Electronics & Communication Engineering,82.7,86.7,94.7,78.9,"C++, JavaScript, Java, SQL, Python",5.0,100.0,No,27.65
3850,3851,8.5,2,3,2,8,Yes,Yes,83,81,1,Placed,Ananya Choudhury,22,Electronics & Communication Engineering,81.5,98.9,90.2,85.4,"Python, C++, Kotlin, Java",5.0,93.6,No,43.89
3851,3852,7.5,0,2,2,8,No,Yes,55,70,0,Placed,Pooja Gupta,24,Electrical & Electronics Engineering,82.4,71.4,66.3,79.3,"Python, JavaScript, Swift, SQL, Java",4.9,94.5,No,15.4
3852,3853,6.5,0,1,0,6,Yes,Yes,76,66,2,NotPlaced,Rohan Patel,22,Electronics & Communication Engineering,93.1,30.1,52.4,46.2,"Java, SQL, Python",4.3,82.7,Yes,4.4
3853,3854,6.5,1,2,1,7,No,No,62,70,2,NotPlaced,Priya Reddy,22,Computer Science & Engineering,71.6,36.4,73.3,48.9,"Python, JavaScript, C++",4.2,86.1,Yes,5.25
3854,3855,8.4,1,2,0,9,Yes,Yes,55,81,1,NotPlaced,Meghna Pillai,22,Information Technology,74.1,57.5,94.9,84.8,"SQL, JavaScript, Java, C++",5.0,81.8,Yes,5.8
3855,3856,7.9,1,2,0,6,No,No,55,59,2,NotPlaced,Vikram Reddy,21,Computer Science & Engineering,83.7,72.8,81.9,57.3,"Java, JavaScript",4.1,86.6,Yes,5.8
3856,3857,8.5,2,3,2,9,Yes,Yes,78,87,1,Placed,Pooja Banerjee,24,Information Technology,86.5,97.7,97.9,92.7,"Python, JavaScript, C++",5.0,96.2,Yes,37.3
3857,3858,8.3,2,3,2,8,Yes,No,80,80,1,Placed,Sanya Banerjee,21,Information Technology,85.3,80.7,100.0,81.1,"SQL, JavaScript, Python",4.5,88.4,No,27.54
3858,3859,6.9,1,1,2,6,Yes,Yes,59,71,3,NotPlaced,Pooja Gupta,21,Electrical & Electronics Engineering,80.0,40.0,50.5,39.1,"Python, Kotlin",4.1,83.4,No,5.08
3859,3860,8.9,2,3,2,9,Yes,Yes,71,87,0,Placed,Kabir Rao,24,Computer Science & Engineering,90.6,77.0,100.0,98.1,"JavaScript, Python, Java",4.8,91.1,Yes,42.11
3860,3861,6.5,1,1,0,6,No,Yes,61,67,3,NotPlaced,Tanvi Rao,21,Computer Science & Engineering,76.1,77.6,56.2,44.3,"JavaScript, Python, SQL",3.9,75.1,No,3.4
3861,3862,8.9,1,3,2,9,Yes,Yes,68,85,0,Placed,Arjun Sharma,24,Civil Engineering,76.6,78.5,98.5,100.0,"SQL, Python, C++, JavaScript",5.0,91.4,Yes,42.18
3862,3863,7.6,0,1,0,8,No,No,61,68,3,NotPlaced,Kiran Gupta,23,Mechanical Engineering,88.6,37.9,73.2,57.6,"SQL, C++, JavaScript, Python",4.3,85.5,No,5.8
3863,3864,6.8,1,2,2,8,Yes,Yes,55,67,2,Placed,Dev Pandey,22,Civil Engineering,88.7,70.5,65.7,70.6,"C++, Python, Go, Swift, SQL",4.3,86.2,Yes,20.3
3864,3865,6.5,1,1,1,6,No,No,55,64,4,NotPlaced,Sneha Iyer,21,Electronics & Communication Engineering,74.7,61.1,57.9,40.7,"Python, JavaScript",3.8,75.7,No,4.77
3865,3866,8.2,2,3,3,8,No,Yes,74,85,1,NotPlaced,Kiran Singh,24,Computer Science & Engineering,64.3,80.9,89.4,63.9,"Python, Java, C++",4.8,87.3,Yes,5.8
3866,3867,6.5,1,2,1,6,No,No,55,59,3,NotPlaced,Alok Singh,20,Mechanical Engineering,61.3,76.4,44.2,45.1,"Python, SQL",4.9,94.5,No,3.84
3867,3868,8.3,1,3,0,7,Yes,Yes,73,88,1,NotPlaced,Dev Mishra,21,Computer Science & Engineering,77.8,52.8,80.2,51.5,"C++, Python",4.2,92.2,Yes,5.8
3868,3869,6.7,1,2,0,7,No,No,61,64,4,NotPlaced,Yash Rao,21,Computer Science & Engineering,81.9,55.9,74.6,51.7,"SQL, Python",4.3,85.0,Yes,5.8
3869,3870,8.4,2,3,2,9,Yes,Yes,78,82,1,Placed,Kavya Joshi,24,Computer Science & Engineering,75.2,77.6,100.0,91.4,"JavaScript, C++, Swift, Python",5.0,95.8,Yes,27.68
3870,3871,7.6,1,1,0,6,No,No,56,65,4,NotPlaced,Nikhil Singh,20,Electronics & Communication Engineering,62.1,34.5,72.6,64.7,"SQL, C++, Python",3.9,72.4,No,5.62
3871,3872,6.5,1,1,0,7,No,No,63,68,4,NotPlaced,Yash Iyer,20,Computer Science & Engineering,60.9,30.0,55.4,47.4,"JavaScript, C++, Java",3.8,71.5,No,4.7
3872,3873,6.8,1,3,0,9,Yes,Yes,69,86,1,Placed,Aditya Joshi,23,Electrical & Electronics Engineering,89.8,79.2,66.6,81.5,"SQL, Python, Kotlin, C++",5.0,96.7,No,16.94
3873,3874,7.7,1,1,2,8,Yes,Yes,58,80,3,NotPlaced,Deepak Pandey,21,Computer Science & Engineering,89.0,73.8,82.5,62.6,"Java, SQL, Python",4.3,90.4,Yes,5.8
3874,3875,7.4,1,1,0,7,No,No,69,62,3,NotPlaced,Neha Chatterjee,22,Computer Science & Engineering,69.8,42.8,70.0,60.5,"SQL, Python",4.5,85.9,Yes,5.27
3875,3876,8.4,2,2,2,8,Yes,Yes,87,87,0,Placed,Priya Gupta,21,Information Technology,81.0,93.5,94.4,91.8,"Python, Java, C++",5.0,96.8,No,29.01
3876,3877,7.9,1,3,2,9,Yes,Yes,90,82,1,Placed,Aditya Singh,22,Information Technology,86.3,93.2,96.2,74.7,"JavaScript, Python, Java, SQL",5.0,94.1,No,25.4
3877,3878,6.6,1,1,0,6,No,No,66,72,3,NotPlaced,Sanjay Singh,22,Civil Engineering,76.5,30.0,46.6,46.5,"Python, C++, Java",3.5,72.4,No,3.99
3878,3879,8.3,2,3,2,9,Yes,Yes,78,87,0,Placed,Kiran Reddy,24,Civil Engineering,76.8,90.4,92.0,96.4,"Java, Kotlin, Python",4.7,87.9,No,28.1
3879,3880,7.8,1,3,2,8,Yes,Yes,89,65,1,Placed,Meera Kumar,21,Computer Science & Engineering,79.9,66.0,94.8,86.6,"Python, C++, JavaScript",4.6,89.3,Yes,26.26
3880,3881,7.5,1,1,0,7,Yes,Yes,73,87,3,NotPlaced,Kavya Kumar,24,Mechanical Engineering,62.3,55.6,56.8,58.6,"Swift, SQL",4.9,91.7,No,5.8
3881,3882,7.6,0,2,0,7,No,No,67,58,4,NotPlaced,Nikhil Pillai,23,Electronics & Communication Engineering,71.9,41.1,50.4,62.5,"JavaScript, SQL",4.3,85.3,Yes,5.51
3882,3883,8.3,1,3,1,7,Yes,Yes,72,87,1,Placed,Sanya Joshi,22,Information Technology,82.9,76.9,99.2,77.6,"Python, JavaScript, Go",4.7,88.7,Yes,26.08
3883,3884,7.5,1,2,0,8,No,Yes,61,68,3,NotPlaced,Nikhil Chatterjee,20,Electronics & Communication Engineering,70.7,44.9,63.1,66.7,"Swift, Go, C++",4.4,76.6,No,5.8
3884,3885,7.8,1,2,2,9,Yes,Yes,74,84,0,Placed,Dev Pandey,22,Mechanical Engineering,79.8,72.9,77.9,85.0,"Go, Python, Swift, Java",5.0,89.7,No,23.18
3885,3886,8.4,2,3,1,8,Yes,No,84,81,0,Placed,Aadhya Gupta,23,Computer Science & Engineering,86.2,84.1,100.0,82.4,"C++, Python, SQL, Java",5.0,95.3,No,26.09
3886,3887,6.5,0,3,1,7,Yes,Yes,58,82,2,NotPlaced,Ishaan Rao,22,Computer Science & Engineering,83.2,46.3,61.8,53.0,"SQL, Python",5.0,88.9,No,5.57
3887,3888,8.1,2,3,1,8,Yes,Yes,83,79,1,Placed,Meera Pandey,24,Information Technology,83.3,96.3,97.8,79.5,"SQL, C++, JavaScript",4.9,92.0,Yes,27.47
3888,3889,8.7,2,3,2,9,Yes,Yes,80,83,0,Placed,Sanya Sharma,21,Computer Science & Engineering,80.9,95.0,100.0,95.5,"Python, C++, JavaScript",5.0,89.2,Yes,43.0
3889,3890,6.5,1,1,1,7,No,Yes,60,67,2,NotPlaced,Ishaan Chatterjee,20,Information Technology,89.3,41.3,64.9,53.1,"Java, Python, SQL",4.1,83.1,No,4.53
3890,3891,7.7,1,1,1,8,No,No,59,67,4,NotPlaced,Abhishek Verma,24,Electronics & Communication Engineering,70.9,71.5,59.8,69.4,"C++, Java, Python, SQL, JavaScript",4.0,79.9,No,5.39
3891,3892,7.6,1,1,0,7,No,Yes,61,66,4,NotPlaced,Harsh Kumar,21,Electrical & Electronics Engineering,76.3,30.0,62.4,58.3,"SQL, Python, Swift",3.9,76.8,No,5.8
3892,3893,7.4,1,1,2,8,Yes,No,88,86,2,NotPlaced,Kavya Choudhury,20,Computer Science & Engineering,80.4,54.5,72.4,72.9,"C++, SQL, Python, JavaScript",4.8,85.7,Yes,5.8
3893,3894,7.7,1,2,0,6,Yes,Yes,70,69,3,NotPlaced,Vihaan Joshi,23,Computer Science & Engineering,66.6,48.8,71.2,48.8,"JavaScript, SQL",4.4,81.5,Yes,5.8
3894,3895,7.6,1,1,0,6,No,No,62,72,3,NotPlaced,Krishna Choudhury,22,Electrical & Electronics Engineering,73.2,57.1,52.9,62.0,"Java, Swift",4.1,83.8,No,5.78
3895,3896,7.5,0,3,1,7,No,No,56,66,4,NotPlaced,Alok Joshi,20,Information Technology,87.8,36.4,73.7,63.6,"JavaScript, SQL, Python",4.2,83.8,No,5.8
3896,3897,8.4,2,3,2,8,Yes,Yes,74,82,1,Placed,Vikram Patel,23,Electrical & Electronics Engineering,90.1,100.0,82.9,88.8,"Python, C++, Kotlin",5.0,95.7,No,25.83
3897,3898,8.0,1,2,0,8,Yes,Yes,60,83,3,NotPlaced,Aryan Pandey,21,Civil Engineering,80.0,50.5,62.8,72.0,"Python, Java, JavaScript, C++, SQL",5.0,89.3,Yes,5.8
3898,3899,7.0,0,1,1,8,Yes,Yes,77,87,4,Placed,Vihaan Sharma,20,Civil Engineering,92.4,100.0,64.6,71.7,"Python, SQL, Java",4.8,97.0,No,14.23
3899,3900,7.1,1,2,2,8,No,No,78,67,2,NotPlaced,Ishaan Patel,23,Electronics & Communication Engineering,78.1,66.3,73.5,45.9,"C++, Python, JavaScript, Swift, Java",4.3,88.9,No,5.8
3900,3901,8.5,2,3,2,8,No,No,73,86,1,NotPlaced,Kabir Iyer,21,Information Technology,73.8,36.4,100.0,68.3,"Python, C++, JavaScript",4.7,90.1,Yes,5.8
3901,3902,8.3,2,3,2,7,Yes,Yes,65,83,1,NotPlaced,Divya Pandey,24,Computer Science & Engineering,78.8,69.0,74.5,66.6,"JavaScript, Python, C++",4.3,91.5,No,5.8
3902,3903,6.6,2,1,0,7,No,Yes,75,70,2,NotPlaced,Krishna Joshi,22,Electronics & Communication Engineering,76.4,30.0,61.0,54.9,"JavaScript, Go",4.2,90.8,No,4.08
3903,3904,7.6,0,1,2,9,No,Yes,81,77,0,Placed,Alok Mehta,23,Civil Engineering,92.8,81.5,80.4,91.0,"SQL, Swift, Java, Python, JavaScript",4.7,99.5,No,17.97
3904,3905,8.1,1,2,0,8,Yes,Yes,55,71,1,NotPlaced,Meera Sharma,24,Computer Science & Engineering,75.8,31.5,87.0,66.3,"JavaScript, Python, Kotlin, C++, Java",4.8,89.1,No,5.8
3905,3906,7.6,0,2,0,8,No,Yes,60,66,3,NotPlaced,Divya Gupta,21,Computer Science & Engineering,73.0,41.9,86.0,56.4,"Python, Java, C++, JavaScript",4.0,72.6,No,5.8
3906,3907,8.4,2,3,1,8,Yes,Yes,81,67,1,Placed,Vivek Iyer,20,Electrical & Electronics Engineering,99.7,76.9,82.6,83.4,"Kotlin, Python, SQL",4.7,90.6,Yes,28.03
3907,3908,8.2,2,3,2,9,Yes,Yes,77,83,1,Placed,Siddhi Gupta,22,Computer Science & Engineering,100.0,91.1,100.0,89.9,"C++, Java, Python, Kotlin, JavaScript",4.9,92.9,No,28.58
3908,3909,7.2,0,1,0,7,Yes,Yes,72,83,1,Placed,Kiran Kumar,21,Computer Science & Engineering,79.5,91.7,90.8,64.7,"JavaScript, Python, Java",4.2,82.2,No,19.92
3909,3910,8.2,1,3,2,8,Yes,Yes,73,69,1,Placed,Sanjay Verma,23,Mechanical Engineering,82.1,88.8,80.1,92.9,"Python, Go, JavaScript",4.5,89.0,No,26.52
3910,3911,6.8,1,1,0,7,No,No,55,62,3,NotPlaced,Rohan Pandey,22,Computer Science & Engineering,68.7,43.4,63.6,54.7,"JavaScript, Java, Python",4.6,85.4,Yes,4.47
3911,3912,7.6,1,2,2,7,Yes,No,87,84,1,Placed,Neha Banerjee,24,Computer Science & Engineering,97.6,68.7,79.6,72.3,"Python, C++",4.6,96.3,No,23.62
3912,3913,6.5,0,3,0,8,No,Yes,79,64,4,NotPlaced,Nikhil Verma,22,Electronics & Communication Engineering,96.8,56.0,52.3,56.5,"Swift, Java, JavaScript, C++",4.9,90.7,No,3.89
3913,3914,7.7,2,2,0,7,Yes,Yes,72,88,1,Placed,Karan Patel,24,Electrical & Electronics Engineering,74.0,71.2,71.5,74.5,"JavaScript, Python",4.3,90.3,No,17.8
3914,3915,8.3,1,2,2,8,Yes,Yes,85,88,1,Placed,Amit Choudhury,21,Information Technology,89.1,98.6,97.0,77.3,"JavaScript, SQL, Java",4.7,87.5,No,27.85
3915,3916,8.5,2,3,2,8,Yes,Yes,71,84,0,Placed,Kabir Singh,20,Information Technology,93.9,85.9,96.4,91.7,"JavaScript, Python, Swift, C++, Java",4.8,95.0,No,39.02
3916,3917,7.6,2,2,1,7,No,No,59,62,3,NotPlaced,Meghna Das,22,Electronics & Communication Engineering,62.4,30.0,56.5,64.1,"Go, Java",4.8,94.6,No,5.39
3917,3918,7.6,1,3,0,7,Yes,No,64,67,2,NotPlaced,Yash Gupta,20,Information Technology,74.5,32.3,64.2,53.3,"JavaScript, SQL",4.9,91.2,Yes,5.8
3918,3919,8.4,0,3,2,9,Yes,Yes,80,86,0,Placed,Harsh Gupta,20,Computer Science & Engineering,91.7,74.3,93.9,94.9,"SQL, C++, Python",4.9,93.9,Yes,27.33
3919,3920,8.2,1,3,2,8,Yes,Yes,69,81,1,NotPlaced,Kiran Pandey,22,Computer Science & Engineering,86.7,30.9,74.9,59.4,"Python, Java, C++, JavaScript",4.6,87.0,Yes,5.8
3920,3921,7.8,1,2,0,7,Yes,Yes,74,67,3,NotPlaced,Siddhi Sharma,22,Electronics & Communication Engineering,73.6,70.7,76.4,58.9,"Python, Java",5.0,93.9,No,5.8
3921,3922,8.5,1,2,2,8,Yes,No,79,85,0,Placed,Aadhya Kumar,20,Electrical & Electronics Engineering,75.7,99.6,74.3,86.2,"Go, Python, Java, JavaScript, Swift",4.6,84.8,Yes,22.26
3922,3923,7.8,1,1,0,7,No,Yes,55,65,4,NotPlaced,Divya Das,23,Electrical & Electronics Engineering,69.7,30.0,59.1,63.5,"Python, SQL",4.1,87.6,Yes,5.8
3923,3924,7.6,1,2,0,7,No,Yes,57,64,4,NotPlaced,Vikram Mehta,23,Electronics & Communication Engineering,88.0,53.0,66.7,67.7,"Java, Python",4.6,90.3,No,5.8
3924,3925,8.1,1,3,2,8,Yes,Yes,82,84,1,NotPlaced,Rahul Iyer,22,Electrical & Electronics Engineering,87.6,60.8,80.0,75.5,"JavaScript, C++, Python, Kotlin",4.8,100.0,No,5.8
3925,3926,7.5,1,1,0,7,No,Yes,55,65,2,NotPlaced,Ishaan Nair,20,Computer Science & Engineering,79.4,60.3,72.3,57.7,"Python, SQL, Java",4.5,76.2,Yes,5.8
3926,3927,6.5,1,2,1,7,No,No,62,71,4,NotPlaced,Diya Sharma,20,Mechanical Engineering,77.1,73.9,47.7,40.8,"Go, C++",4.3,88.6,No,3.44
3927,3928,9.0,1,3,2,9,Yes,Yes,77,78,0,Placed,Neha Pandey,21,Mechanical Engineering,87.5,92.7,100.0,93.6,"Python, Go, JavaScript, C++, Java",5.0,95.4,Yes,45.0
3928,3929,7.7,0,1,0,7,No,No,71,70,1,Placed,Kabir Reddy,20,Information Technology,80.0,85.3,92.9,75.8,"Python, Java, Kotlin",4.0,75.5,Yes,18.73
3929,3930,8.3,1,2,1,7,No,Yes,74,64,1,NotPlaced,Aryan Das,23,Computer Science & Engineering,73.0,38.5,82.3,68.5,"Java, Python",4.8,94.4,No,5.8
3930,3931,6.8,2,3,2,8,Yes,No,76,81,2,Placed,Aditya Choudhury,21,Electronics & Communication Engineering,93.3,90.7,69.3,81.3,"C++, Java, SQL, JavaScript, Python",4.2,78.2,No,18.54
3931,3932,8.2,0,2,2,7,Yes,Yes,76,79,0,Placed,Ananya Reddy,23,Electronics & Communication Engineering,84.7,84.8,89.6,74.2,"C++, Python",4.0,81.8,Yes,25.31
3932,3933,6.9,1,1,1,6,Yes,Yes,55,67,3,NotPlaced,Nikhil Das,24,Computer Science & Engineering,77.9,44.4,63.4,48.4,"JavaScript, Java",4.2,84.0,No,5.56
3933,3934,8.1,1,3,2,7,No,No,83,77,1,NotPlaced,Nikhil Choudhury,22,Electronics & Communication Engineering,81.7,52.2,65.6,65.7,"Python, JavaScript",5.0,95.0,No,5.8
3934,3935,7.8,1,2,0,7,Yes,No,72,67,1,Placed,Aditi Singh,24,Electrical & Electronics Engineering,88.0,68.4,66.7,69.2,"SQL, JavaScript",3.6,79.2,No,20.84
3935,3936,7.5,1,1,0,8,No,Yes,56,69,3,NotPlaced,Sneha Mishra,22,Electrical & Electronics Engineering,64.2,30.1,62.1,65.0,"SQL, Go, Python, JavaScript, C++",4.5,85.3,No,5.64
3936,3937,8.6,2,3,2,9,Yes,Yes,89,86,0,Placed,Dev Gupta,23,Computer Science & Engineering,88.5,82.2,100.0,92.4,"Swift, JavaScript, C++, Python, Java",4.5,100.0,No,45.0
3937,3938,8.4,2,3,2,8,Yes,Yes,83,88,1,Placed,Aarav Rao,23,Computer Science & Engineering,77.0,71.5,100.0,92.8,"SQL, JavaScript, C++, Java, Python",5.0,97.1,Yes,27.51
3938,3939,7.6,1,3,0,8,Yes,Yes,71,71,0,Placed,Abhishek Joshi,24,Electronics & Communication Engineering,78.6,78.7,82.5,72.2,"C++, Python, Java",4.7,86.3,No,21.23
3939,3940,8.3,2,3,2,9,Yes,No,87,87,0,Placed,Meghna Mehta,22,Mechanical Engineering,78.7,89.1,86.8,89.1,"Python, C++, Java, Swift",4.9,95.4,No,26.5
3940,3941,8.5,1,1,1,8,Yes,Yes,70,62,1,NotPlaced,Deepak Nair,22,Information Technology,63.6,31.2,87.2,74.1,"JavaScript, Python, C++, Java, Go",4.8,91.7,Yes,5.8
3941,3942,6.8,1,3,0,8,Yes,Yes,86,83,4,NotPlaced,Sanjay Rao,21,Electronics & Communication Engineering,72.9,71.0,60.5,57.0,"Java, Python, SQL, Kotlin",4.8,88.3,Yes,5.8
3942,3943,7.6,1,1,0,7,No,Yes,55,60,3,NotPlaced,Aadhya Singh,20,Computer Science & Engineering,64.7,35.7,79.6,52.2,"Java, JavaScript",4.1,81.3,No,5.8
3943,3944,6.5,1,2,0,8,No,Yes,90,66,3,NotPlaced,Amit Choudhury,21,Electronics & Communication Engineering,85.3,30.0,48.7,52.3,"C++, JavaScript, Java, Kotlin",4.6,78.4,Yes,3.81
3944,3945,7.7,1,1,2,7,Yes,No,61,84,3,NotPlaced,Divya Singh,23,Civil Engineering,80.8,58.4,68.6,60.6,"JavaScript, Go",4.3,84.9,No,5.8
3945,3946,8.4,2,3,2,9,Yes,Yes,70,85,0,Placed,Ananya Singh,24,Electronics & Communication Engineering,83.5,92.2,93.7,100.0,"C++, SQL, Python, Java",4.7,91.7,Yes,27.4
3946,3947,7.5,1,2,0,8,No,No,73,84,3,NotPlaced,Dev Reddy,22,Mechanical Engineering,67.8,40.5,64.1,56.7,"C++, JavaScript, SQL",3.6,68.3,No,5.8
3947,3948,8.0,2,3,2,9,Yes,Yes,75,82,1,Placed,Sneha Gupta,21,Electronics & Communication Engineering,94.9,83.5,93.6,86.6,"SQL, Java, Python, Swift, Kotlin",4.4,82.2,No,26.69
3948,3949,7.6,0,1,0,6,No,Yes,58,66,3,NotPlaced,Aryan Kumar,24,Electrical & Electronics Engineering,83.1,38.1,61.9,54.8,"C++, Java, Python",4.2,83.7,Yes,5.66
3949,3950,7.6,1,2,2,7,Yes,Yes,59,67,0,Placed,Kiran Mehta,24,Computer Science & Engineering,78.3,100.0,86.3,77.8,"Java, Python",4.7,90.6,Yes,23.59
3950,3951,8.2,2,3,2,9,Yes,Yes,83,85,1,Placed,Diya Rao,20,Computer Science & Engineering,79.7,91.0,93.1,84.1,"C++, Go, JavaScript, Python",5.0,98.3,No,29.4
3951,3952,7.5,0,3,0,6,Yes,Yes,74,67,3,NotPlaced,Nikhil Joshi,22,Computer Science & Engineering,70.3,42.3,52.8,54.4,"Python, SQL",4.7,88.3,No,5.8
3952,3953,8.3,2,3,2,8,No,Yes,79,86,1,NotPlaced,Siddhi Patel,24,Information Technology,90.7,82.0,84.1,80.8,"C++, SQL, Python",4.7,92.9,Yes,5.8
3953,3954,7.9,1,1,0,8,Yes,Yes,80,81,1,Placed,Diya Banerjee,22,Computer Science & Engineering,90.7,74.3,92.9,75.1,"SQL, Java, Python, Swift",4.8,84.7,No,21.84
3954,3955,7.4,0,3,0,7,Yes,Yes,60,73,3,NotPlaced,Pooja Pandey,21,Electronics & Communication Engineering,88.2,71.3,65.8,57.9,"SQL, JavaScript",4.5,85.2,Yes,5.8
3955,3956,6.5,1,3,3,7,Yes,Yes,63,87,2,Placed,Deepak Gupta,24,Mechanical Engineering,82.4,69.6,53.8,68.8,"SQL, Python, C++",4.6,89.1,Yes,15.79
3956,3957,7.6,1,1,1,7,No,No,55,59,2,NotPlaced,Riya Sharma,24,Electronics & Communication Engineering,83.4,52.5,70.1,59.1,"C++, Python, Java",4.2,78.6,No,5.56
3957,3958,7.7,1,3,0,8,Yes,Yes,63,67,4,NotPlaced,Neha Reddy,21,Computer Science & Engineering,69.4,77.9,90.8,65.3,"Java, Python, SQL, JavaScript, C++",4.0,68.3,Yes,5.8
3958,3959,7.8,1,1,2,8,No,Yes,60,67,3,NotPlaced,Ananya Iyer,22,Mechanical Engineering,63.5,66.9,62.2,68.7,"Python, SQL, Kotlin",4.1,76.7,Yes,5.2
3959,3960,6.5,1,1,1,6,No,Yes,78,68,4,NotPlaced,Aryan Gupta,22,Information Technology,74.3,54.8,65.5,45.4,"C++, Python, Java",4.1,89.3,No,4.65
